Entity ID,Description,Creator Label,Input Text
http://www.wikidata.org/entity/Q65511969,N/A,Sam Francis,Bright Nothing
http://www.wikidata.org/entity/Q62700218,N/A,Gustave Caillebotte,Boating on the Yerres
http://www.wikidata.org/entity/Q119831616,N/A,James Ward,William Lynn
http://www.wikidata.org/entity/Q24034751,N/A,Jan Matejko,Sigismund Augustus
http://www.wikidata.org/entity/Q19913443,N/A,Hyacinthe Rigaud,Louis XV
http://www.wikidata.org/entity/Q119084774,N/A,Edwin Henry Landseer,The Wild Cattle of Chillingham
http://www.wikidata.org/entity/Q24022727,N/A,Vincent van Gogh,Fisherman on the Beach
http://www.wikidata.org/entity/Q19883003,N/A,Julian Schnabel,The Student of Prague
http://www.wikidata.org/entity/Q116192808,N/A,Alexander Ivanov,Bellerophon is sent to the campaign against the Chimera
http://www.wikidata.org/entity/Q20891211,N/A,James Tissot,"On the Thames, a Heron"
http://www.wikidata.org/entity/Q102186070,N/A,Salvador Dali,Two Gypsy Lads
http://www.wikidata.org/entity/Q17522235,N/A,Frans Hals,Portrait of Theodorus Schrevelius
http://www.wikidata.org/entity/Q77586446,N/A,Michael Heizer,Untitled No. 8
http://www.wikidata.org/entity/Q65951691,N/A,Ivan Shishkin,View of Valaam Island. Kukko
http://www.wikidata.org/entity/Q8352264,N/A,Paul Gauguin,Four Breton Women
http://www.wikidata.org/entity/Q29477231,N/A,Titian,Madonna and Child in an Evening Landscape
http://www.wikidata.org/entity/Q18781989,N/A,Justus van Gent,Vittorino Da Feltre
http://www.wikidata.org/entity/Q59504459,N/A,Prudence Heward,Portrait of Mrs. Zimmerman
http://www.wikidata.org/entity/Q107141005,N/A,Nicholas Hilliard,Sir Walter Ralegh
http://www.wikidata.org/entity/Q1198515,N/A,Caspar David Friedrich,Solitary Tree
http://www.wikidata.org/entity/Q102182711,N/A,Salvador Dali,Cadaques
http://www.wikidata.org/entity/Q119197790,N/A,Edward Wadsworth,"Marseilles, France"
http://www.wikidata.org/entity/Q3999095,N/A,Giovanni Bellini,Frari Triptych
http://www.wikidata.org/entity/Q3649506,N/A,Michelangelo,The Fall of Phaeton
http://www.wikidata.org/entity/Q20487979,N/A,Albert Bierstadt,Storm Among the Alps
http://www.wikidata.org/entity/Q3937662,N/A,Pierre Auguste Renoir,Portrait of Stephane Mallarme
http://www.wikidata.org/entity/Q20440168,N/A,Rupert Bunny,"Blue day, Bandol"
http://www.wikidata.org/entity/Q6025982,N/A,Pieter de Hooch,A Woman Peeling Apples
http://www.wikidata.org/entity/Q119015282,N/A,George Romney,The Lady Rouse Boughton
http://www.wikidata.org/entity/Q19973621,N/A,Viktor Vasnetsov,Snow Maiden
http://www.wikidata.org/entity/Q12418,N/A,Leonardo da Vinci,Mona Lisa
http://www.wikidata.org/entity/Q119802513,N/A,George Romney,"Abraham Newland (1730–1807), Chief Cashier of the Bank of England (1782–1807)"
http://www.wikidata.org/entity/Q1245431,N/A,Edouard Manet,Luncheon in the Studio
http://www.wikidata.org/entity/Q110788382,N/A,Nicholas Roerich,And we are opening the gates
http://www.wikidata.org/entity/Q103845434,N/A,Andrew Wyeth,Siri
http://www.wikidata.org/entity/Q74069573,N/A,Salvator Rosa,Jason and the Dragon
http://www.wikidata.org/entity/Q8051860,N/A,Roy Lichtenstein,Yellow and Green Brushstrokes
http://www.wikidata.org/entity/Q119860987,N/A,Richard Jack,Irish Landscape
http://www.wikidata.org/entity/Q594477,N/A,Vincent van Gogh,peasant woman
http://www.wikidata.org/entity/Q27960422,N/A,David Scott,Philoctetes Left on the Isle of Lemnos by the Greeks on their Passage Towards Troy
http://www.wikidata.org/entity/Q20735361,N/A,Willem Kalf,Still-Life with Drinking-Horn
http://www.wikidata.org/entity/Q111976662,N/A,Karl Bryullov,"Diana, Endymion and Satyr"
http://www.wikidata.org/entity/Q104014472,N/A,Arshile Gorky,Golden Brown Painting
http://www.wikidata.org/entity/Q10359994,N/A,Amadeo de Souza-Cardoso,Portrait of Francisco Cardoso
http://www.wikidata.org/entity/Q18669768,N/A,Jackson Pollock,Portrait and a Dream
http://www.wikidata.org/entity/Q50981560,N/A,Jan Lievens,Portrait of Petrus Egidius de Morrion
http://www.wikidata.org/entity/Q28541877,N/A,Edward Burne-Jones,The Temple of Love
http://www.wikidata.org/entity/Q18709515,N/A,Wassily Kandinsky,To the Unknown Voice
http://www.wikidata.org/entity/Q119260356,N/A,Stanley Spencer,At the Chest of Drawers
http://www.wikidata.org/entity/Q74885535,N/A,Paul Albert Besnard,After the Visit
http://www.wikidata.org/entity/Q76440508,N/A,James Lesesne Wells,Portuguese Woman
http://www.wikidata.org/entity/Q119119973,N/A,David Bates,Broadheath Common
http://www.wikidata.org/entity/Q23936044,N/A,Joan Brull i Vinyoles,Fent Mitja
http://www.wikidata.org/entity/Q17276052,N/A,Salomon van Ruysdael,River View with Church and Ferry
http://www.wikidata.org/entity/Q20881393,N/A,Amedeo Modigliani,Young Woman of the People
http://www.wikidata.org/entity/Q118998153,N/A,George Lambert,"Chiswick House, Middlesex"
http://www.wikidata.org/entity/Q28128494,N/A,Amedeo Modigliani,The Pretty Housewife
http://www.wikidata.org/entity/Q3820975,N/A,Marc Chagall,La Mariée
http://www.wikidata.org/entity/Q686105,N/A,Pierre Auguste Renoir,Madame Georges Charpentier and her Children
http://www.wikidata.org/entity/Q49211032,N/A,Roy Lichtenstein,Washing machine
http://www.wikidata.org/entity/Q19885081,N/A,Barnett Newman,Two Edges
http://www.wikidata.org/entity/Q20488411,N/A,Henry Tonks,The Pearl Necklace
http://www.wikidata.org/entity/Q611358,N/A,Salvador Dali,Apparatus and Hand
http://www.wikidata.org/entity/Q19883825,N/A,Matthew Smith,Cornish Landscape
http://www.wikidata.org/entity/Q60457308,N/A,Pablo Picasso,Man with mandolin
http://www.wikidata.org/entity/Q20200262,N/A,Paul Klee,Southern gardens
http://www.wikidata.org/entity/Q26517706,N/A,Ilya Repin,Study of an Old-Man
http://www.wikidata.org/entity/Q108479162,N/A,Claude Monet,"Argenteuil, Late Afternoon"
http://www.wikidata.org/entity/Q111639629,N/A,Wilhelm Leibl,Der Zeitungsleser
http://www.wikidata.org/entity/Q117534642,N/A,Ferdinand Hodler,The Reaper
http://www.wikidata.org/entity/Q28539907,N/A,George Romney,Tom Hayley as Robin Goodfellow
http://www.wikidata.org/entity/Q75420978,N/A,Barnett Newman,Canto XVIII
http://www.wikidata.org/entity/Q74885540,N/A,Paul Albert Besnard,Punctual
http://www.wikidata.org/entity/Q119035359,N/A,John Jackson,William Wadd (1776–1829)
http://www.wikidata.org/entity/Q116170827,N/A,Arkhip Kuindzhi,Elbrus
http://www.wikidata.org/entity/Q20268497,N/A,Pierre Auguste Renoir,Jean Renoir
http://www.wikidata.org/entity/Q119013840,N/A,George Romney,Sarah Rodbard (c.1765–1795)
http://www.wikidata.org/entity/Q12859910,N/A,Mary Cassatt,The Cup of Tea
http://www.wikidata.org/entity/Q20272561,N/A,Berthe Morisot,Woman in a Garden
http://www.wikidata.org/entity/Q4451145,N/A,Pierre Auguste Renoir,Dance at Bougival
http://www.wikidata.org/entity/Q20198833,N/A,Jean Marc Nattier,"Thalia, Muse of Comedy"
http://www.wikidata.org/entity/Q59524127,N/A,Alex Colville,The Swimming Race
http://www.wikidata.org/entity/Q9362084,N/A,Hans Memling,Triptych of Adriaan Reins
http://www.wikidata.org/entity/Q20187832,N/A,Edward Hicks,The Grave of William Penn
http://www.wikidata.org/entity/Q119013698,N/A,George Romney,John Smith (1703–1787)
http://www.wikidata.org/entity/Q77536899,N/A,Alfred Jensen,Solar Energy Optics
http://www.wikidata.org/entity/Q64787178,N/A,Paul Klee,The Lamb
http://www.wikidata.org/entity/Q19883426,N/A,Paul Gauguin,Washerwomen
http://www.wikidata.org/entity/Q18783185,N/A,Maurice Quentin de La Tour,Portrait of Jean Jacques Rousseau
http://www.wikidata.org/entity/Q84629104,N/A,Vladimir Borovikovsky,Portrait of S. A. Rayevskaya
http://www.wikidata.org/entity/Q119211580,N/A,Edward Wadsworth,Gasteropoda
http://www.wikidata.org/entity/Q15880880,N/A,Carolus Duran,Portrait of Anna Obolenskaya
http://www.wikidata.org/entity/Q64513345,N/A,Jacob Lawrence,War Series: Alert
http://www.wikidata.org/entity/Q119132730,N/A,Evelyn De Morgan,The Little Sea Maid
http://www.wikidata.org/entity/Q26221219,N/A,Vincent van Gogh,Thatched Cottages in Jorgus
http://www.wikidata.org/entity/Q2246489,N/A,Rembrandt,The Storm on the Sea of Galilee
http://www.wikidata.org/entity/Q103955058,N/A,Thomas Cole,View of Mount Etna
http://www.wikidata.org/entity/Q3982381,N/A,Fra Angelico,Thebaid
http://www.wikidata.org/entity/Q49246246,N/A,Frederic Remington,What an Unbranded Cow Has Cost
http://www.wikidata.org/entity/Q28060638,N/A,Jan Steen,The Doctor’s Visit
http://www.wikidata.org/entity/Q28548973,N/A,Frank Auerbach,Rimbaud
http://www.wikidata.org/entity/Q74888116,N/A,Paul Albert Besnard,Pope Benedict Xv
http://www.wikidata.org/entity/Q119831077,N/A,Alfred Wallis,French Lugsail Fishing Boat
http://www.wikidata.org/entity/Q28130790,N/A,Chaim Soutine,Young Girl in Red Blouse
http://www.wikidata.org/entity/Q17324358,N/A,Ferdinand Bol,The Captain of God's Army Appearing to Joshua
http://www.wikidata.org/entity/Q19888559,N/A,Andy Warhol,Hammer And Sickle
http://www.wikidata.org/entity/Q20486418,N/A,Emil Carlsen,Haddock
http://www.wikidata.org/entity/Q51136819,N/A,Vajda Lajos,Silver Gnome
http://www.wikidata.org/entity/Q28024366,N/A,Luca Giordano,Psyche Served by Invisible Spirits
http://www.wikidata.org/entity/Q116895401,N/A,Winslow Homer,"Storm, Bahamas"
http://www.wikidata.org/entity/Q87842588,N/A,Alfred Sisley,The Boatyard at Saint Mammes
http://www.wikidata.org/entity/Q119872290,N/A,James Charles,A Glade
http://www.wikidata.org/entity/Q117791336,N/A,Charles Marion Russell,When Cowboys Get in Trouble
http://www.wikidata.org/entity/Q110805652,N/A,Henri de Toulouse-Lautrec,In bed
http://www.wikidata.org/entity/Q3937606,N/A,Amedeo Modigliani,Portrait of Leopold Zborowski
http://www.wikidata.org/entity/Q55497671,N/A,Federico Zandomeneghi,Languor
http://www.wikidata.org/entity/Q111822266,N/A,Childe Hassam,Woodchopper
http://www.wikidata.org/entity/Q67197627,N/A,Claude Monet,Palazzo Dario
http://www.wikidata.org/entity/Q6087145,N/A,Francisco Goya,Village Procession
http://www.wikidata.org/entity/Q76346981,N/A,Kathe Kollwitz,The People
http://www.wikidata.org/entity/Q105078353,N/A,Ivan Aivazovsky,Trebizond from the Sea
http://www.wikidata.org/entity/Q17491571,N/A,Antonio de La Gandara,Portrait of Gabriel De Yturri
http://www.wikidata.org/entity/Q119693873,N/A,James Charles,Alfred Illingworth
http://www.wikidata.org/entity/Q61473576,N/A,Louise Elisabeth Vigée-Le Brun,Madame Perregaux
http://www.wikidata.org/entity/Q27973522,N/A,Ferdinand Hodler,Lake Thun
http://www.wikidata.org/entity/Q3842504,N/A,Fra Angelico,Virgin and Child Enthroned with Twelve Angels
http://www.wikidata.org/entity/Q20177033,N/A,Hendrick Terbrugghen,Bagpipe Player
http://www.wikidata.org/entity/Q119952137,N/A,Henry William Banks Davis,Landscape with Cattle and Sheep
http://www.wikidata.org/entity/Q3937517,N/A,Lorenzo Lotto,Portrait of Febo da Brescia
http://www.wikidata.org/entity/Q19925019,N/A,John Singleton Copley,Midshipman Augustus Brine
http://www.wikidata.org/entity/Q115939316,N/A,Rudolf von Alt,Torquato Tassos Vaterhaus in Sorrent bei Neapel
http://www.wikidata.org/entity/Q117213627,N/A,Marc Chagall,The circus
http://www.wikidata.org/entity/Q9183622,N/A,Jacek Malczewski,Vicious circle
http://www.wikidata.org/entity/Q119343108,N/A,John Bratby,"Fishing Boat at Dungeness, 'RX67'"
http://www.wikidata.org/entity/Q9077269,N/A,Joan Miro,"Ciphers and Constellations, in Love with a Woman"
http://www.wikidata.org/entity/Q18683074,N/A,Alexander Ivanov,Via Appia
http://www.wikidata.org/entity/Q17275957,N/A,Frans Hals,Portrait of Aletta Hanemans
http://www.wikidata.org/entity/Q28542058,N/A,Ben Nicholson,1945 (still life)
http://www.wikidata.org/entity/Q20816081,N/A,Warren Rohrer,Settlement Magenta
http://www.wikidata.org/entity/Q11753188,N/A,Caspar David Friedrich,The summer
http://www.wikidata.org/entity/Q18603120,N/A,Caspar David Friedrich,Woman on the beach of Ruegen
http://www.wikidata.org/entity/Q28537550,N/A,John Singer Sargent,Study of Mme Gautreau
http://www.wikidata.org/entity/Q20798680,N/A,Helene Schjerfbeck,Annuli Reading
http://www.wikidata.org/entity/Q22915427,N/A,Emanuel Gottlieb Leutze,Worthington Whittredge in His Tenth Street Studio
http://www.wikidata.org/entity/Q3399422,N/A,Peter Paul Rubens,Portrait of Marchesa Brigida Spinola Doria
http://www.wikidata.org/entity/Q18573858,N/A,Francesco Guardi,The Doge at the Basilica of La Salute
http://www.wikidata.org/entity/Q24020507,N/A,Vincent van Gogh,Autumn Landscape with Four Trees
http://www.wikidata.org/entity/Q20442817,N/A,Hans Heysen,A bowl of roses
http://www.wikidata.org/entity/Q42891573,N/A,Nicolaes Maes,Sleeping Man Having His Pockets Picked
http://www.wikidata.org/entity/Q100353505,N/A,Amrita Sher-Gil,The Bride
http://www.wikidata.org/entity/Q211293,N/A,Salvador Dali,Portrait of Luis Bunuel
http://www.wikidata.org/entity/Q28533302,N/A,Stanley Spencer,The Disrobing of Christ
http://www.wikidata.org/entity/Q19820327,N/A,Alfred Sisley,Road Along the Seine at Saint Mammes
http://www.wikidata.org/entity/Q20536565,N/A,Grace Cossington Smith,Things on an iron tray on the floor
http://www.wikidata.org/entity/Q75123608,N/A,Lee Bontecou,"Fifth Stone, Sixth Stone"
http://www.wikidata.org/entity/Q19887229,N/A,Yves Tanguy,Multiplication of the Arcs
http://www.wikidata.org/entity/Q3791331,N/A,Claude Monet,The Turkeys
http://www.wikidata.org/entity/Q7378762,N/A,Edwin Dickinson,Ruin at Daphne
http://www.wikidata.org/entity/Q6062566,N/A,Thomas Pollock Anshutz,The Ironworkers' Noontime
http://www.wikidata.org/entity/Q29965668,N/A,Lucas Cranach yr Hynaf,Venus with Cupid the Honey Thief
http://www.wikidata.org/entity/Q105289804,N/A,Artemisia Gentileschi,Woman Playing a Lute
http://www.wikidata.org/entity/Q98150652,N/A,George Lambert,The Mouth of an Estuary
http://www.wikidata.org/entity/Q104600569,N/A,Aleksander Gierymski,Opera paryska w nocy
http://www.wikidata.org/entity/Q19988548,N/A,Pieter de Hooch,Couple with Parrot
http://www.wikidata.org/entity/Q26706624,N/A,Salomon van Ruysdael,A Landscape with a Carriage and Horsemen at a Pool
http://www.wikidata.org/entity/Q20199553,N/A,Andy Warhol,Mona Lisa
http://www.wikidata.org/entity/Q19369260,N/A,Gustave Moreau,The Sirens
http://www.wikidata.org/entity/Q110641824,N/A,Mark Tobey,They've Come Back
http://www.wikidata.org/entity/Q21594703,N/A,Hans Baldung,Pyramus and Thisbe
http://www.wikidata.org/entity/Q18542897,N/A,Beatrix Potter,Simpkin in the Snowy Street
http://www.wikidata.org/entity/Q21733141,N/A,Ferdinand Bol,Dead Game
http://www.wikidata.org/entity/Q4164272,N/A,William Hogarth,The Shrimp Girl
http://www.wikidata.org/entity/Q102189779,N/A,Salvador Dali,The Triumph of Tourbillon
http://www.wikidata.org/entity/Q110233557,N/A,Berthe Morisot,In a Villa at the Seaside
http://www.wikidata.org/entity/Q19681659,N/A,Bernardo Bellotto,View of Warsaw from the terrace of the Royal Castle
http://www.wikidata.org/entity/Q23690286,N/A,Maurycy Gottlieb,Portrait of a young Jewish woman
http://www.wikidata.org/entity/Q21192334,N/A,John William Waterhouse,Penelope and the Suitors
http://www.wikidata.org/entity/Q18709523,N/A,Wassily Kandinsky,Brown with supplement
http://www.wikidata.org/entity/Q19286535,N/A,Rachel Ruysch,Spray of Flowers with Insects and Butterflies on a Marble Slab
http://www.wikidata.org/entity/Q106497645,N/A,Joshua Reynolds,The Strawberry Girl
http://www.wikidata.org/entity/Q102180939,N/A,Salvador Dali,My Cousin Montserrat
http://www.wikidata.org/entity/Q29644830,N/A,Eustache Le Sueur,Cupid Ordering Mercury to Announce his Power to the Universe
http://www.wikidata.org/entity/Q106777283,N/A,Theodore Gericault,The Horse Market
http://www.wikidata.org/entity/Q18709480,N/A,Wassily Kandinsky,Fugue
http://www.wikidata.org/entity/Q7443628,N/A,Francis Bacon,Second Version of Triptych 1944
http://www.wikidata.org/entity/Q119213280,N/A,John Duncan Fergusson,The Bridge and Schiehallion
http://www.wikidata.org/entity/Q105078374,N/A,Ivan Aivazovsky,Fishermen Returning Near Naples
http://www.wikidata.org/entity/Q28050275,N/A,George Frederick Watts,Sir John Everett Millais
http://www.wikidata.org/entity/Q83560132,N/A,Louis Comfort Tiffany,Armchair
http://www.wikidata.org/entity/Q19889015,N/A,Peter Doig,Lapeyrouse Wall
http://www.wikidata.org/entity/Q43221791,N/A,Knud Baade,Dresden I Solnedgang
http://www.wikidata.org/entity/Q20192059,N/A,Childe Hassam,"Allies Day, May"
http://www.wikidata.org/entity/Q18621166,N/A,Claude Monet,The Seine at Lavacourt
http://www.wikidata.org/entity/Q18709544,N/A,Wassily Kandinsky,Small worlds II
http://www.wikidata.org/entity/Q66821485,N/A,Claude Monet,Monte Carlo Seen from Roquebrune
http://www.wikidata.org/entity/Q20443605,N/A,Arthur Streeton,The purple noon’s transparent might
http://www.wikidata.org/entity/Q5966011,N/A,Thomas Gainsborough,The market cart
http://www.wikidata.org/entity/Q78729733,N/A,Francisco de Zurbarán,St. Francis Contemplating a Skull
http://www.wikidata.org/entity/Q3944488,N/A,Rosso Fiorentino,The Holy Family with the Infant Saint John the Baptist
http://www.wikidata.org/entity/Q111235662,N/A,Frederick Carl Frieseke,Nude in Dappled Sunlight
http://www.wikidata.org/entity/Q119266985,N/A,Edward Wadsworth,Requiescat
http://www.wikidata.org/entity/Q19660558,N/A,Canaletto,Windsor Castle
http://www.wikidata.org/entity/Q119020689,N/A,George Romney,Sir Archibald Macdonald
http://www.wikidata.org/entity/Q5966403,N/A,Berthe Morisot,The Cradle
http://www.wikidata.org/entity/Q20446499,N/A,Jeffrey Smart,Rooftops
http://www.wikidata.org/entity/Q20188716,N/A,Eastman Johnson,The Brown Family
http://www.wikidata.org/entity/Q28566843,N/A,Barnett Newman,Moment
http://www.wikidata.org/entity/Q119442053,N/A,Basil Beattie,Never Before
http://www.wikidata.org/entity/Q24024032,N/A,Vincent van Gogh,Woman with a Broom
http://www.wikidata.org/entity/Q27968115,N/A,James Ward,Melrose Abbey
http://www.wikidata.org/entity/Q28024139,N/A,Allan Ramsay,Prince George Augustus of Mecklenburg Strelitz
http://www.wikidata.org/entity/Q18600037,N/A,Anna Katarina Boberg,Fishing Harbour with Sunlit Mountains. Study from North Norway
http://www.wikidata.org/entity/Q111044006,N/A,Max Beckmann,Quappi in blue in a boat
http://www.wikidata.org/entity/Q20020181,N/A,Claude Joseph Vernet,"Seascape, View of Sorrento"
http://www.wikidata.org/entity/Q119017603,N/A,George Romney,Percivall Pott (1713–1788)
http://www.wikidata.org/entity/Q50750135,N/A,Eugene von Guerard,"Govett's Leap and Grose River Valley, Blue Mountains, New South Wales"
http://www.wikidata.org/entity/Q77015647,N/A,James Lesesne Wells,Primitive Boy
http://www.wikidata.org/entity/Q18891490,N/A,Edvard Munch,Worker and Child
http://www.wikidata.org/entity/Q24090393,N/A,Henryk Rodakowski,Portrait of Artist's Wife
http://www.wikidata.org/entity/Q18686330,N/A,James McNeill Whistler,The White Symphony: Three Girls
http://www.wikidata.org/entity/Q113290414,N/A,Hans Gude,tordenveirsstudie
http://www.wikidata.org/entity/Q29965104,N/A,Philipp Otto Runge,Ruhe Auf Der Flucht
http://www.wikidata.org/entity/Q84729389,N/A,Edgar Degas,Jockeys
http://www.wikidata.org/entity/Q112803929,N/A,John William Godward,Venus Binding her Hair
http://www.wikidata.org/entity/Q17791763,N/A,Abraham Storck,Embarkation of Soldiers near the Montelbaanstoren
http://www.wikidata.org/entity/Q28801719,N/A,Emanuel Gottlieb Leutze,Nathaniel Hawthorne
http://www.wikidata.org/entity/Q76342192,N/A,Henri de Toulouse-Lautrec,At the Concert
http://www.wikidata.org/entity/Q119840726,N/A,El Greco,Portrait of an elder nobleman
http://www.wikidata.org/entity/Q46633543,N/A,Edmund Charles Tarbell,Josephine Knitting
http://www.wikidata.org/entity/Q116953067,N/A,Fra Angelico,St. Nicholas of Bari
http://www.wikidata.org/entity/Q77012975,N/A,James McNeill Whistler,The Dancing Girl
http://www.wikidata.org/entity/Q20196249,N/A,Eastman Johnson,A Day Dream
http://www.wikidata.org/entity/Q77551148,N/A,Ivan Aivazovsky,Sea on a moonlit night
http://www.wikidata.org/entity/Q20812825,N/A,Thomas Eakins,Professionals at Rehearsal
http://www.wikidata.org/entity/Q50820052,N/A,Thomas Gainsborough,John Kirby
http://www.wikidata.org/entity/Q119191172,N/A,Wyndham Lewis,Portrait of the Artist as the Painter Raphael
http://www.wikidata.org/entity/Q6025833,N/A,Francisco de Zurbarán,The Death of Hercules
http://www.wikidata.org/entity/Q23744918,N/A,Richard Wilson,Dover
http://www.wikidata.org/entity/Q119285821,N/A,John Duncan Fergusson,Siesta
http://www.wikidata.org/entity/Q28796678,N/A,William Blake,The Temptation and Fall of Eve
http://www.wikidata.org/entity/Q119904102,N/A,James Charles,Study of an Old Man
http://www.wikidata.org/entity/Q18603184,N/A,Caspar David Friedrich,Plowed field
http://www.wikidata.org/entity/Q28542080,N/A,William Turner,A Ship Aground
http://www.wikidata.org/entity/Q108769055,N/A,Hendrick Avercamp,Skaters
http://www.wikidata.org/entity/Q28037114,N/A,Mary Cassatt,Children in a Garden
http://www.wikidata.org/entity/Q119942755,N/A,James Ward,Dog's Head
http://www.wikidata.org/entity/Q11826430,N/A,Jacopo Tintoretto,The Presentation of the Virgin
http://www.wikidata.org/entity/Q20261446,N/A,Albert Bloch,Three Pierrots and Harlequin
http://www.wikidata.org/entity/Q56706738,N/A,Georgios Jakobides,Children's concert
http://www.wikidata.org/entity/Q102961627,N/A,Currier and Ives,American Homestead Winter
http://www.wikidata.org/entity/Q119170697,N/A,Matthew Smith,Gothic Figure (recto)
http://www.wikidata.org/entity/Q28537508,N/A,Philip Wilson Steer,Mrs Cyprian Williams and Her Two Little Girls
http://www.wikidata.org/entity/Q98148335,N/A,John Ruskin,"Old Houses on the Rhône Island, Geneva"
http://www.wikidata.org/entity/Q109952258,N/A,Nikolaos Gyzis,Peek-a-boo
http://www.wikidata.org/entity/Q3944462,N/A,Agnolo Bronzino,The Panciatichi Holy Family
http://www.wikidata.org/entity/Q19887289,N/A,Francis Bacon,Study for Portrait
http://www.wikidata.org/entity/Q119116083,N/A,John O'Connor,"York Watergate and the Adelphi from the River, London"
http://www.wikidata.org/entity/Q20540893,N/A,Lois Mailou Jones,Jardin Du Luxembourg
http://www.wikidata.org/entity/Q19286538,N/A,Rachel Ruysch,Flowers in a Glass Vase on a Marble Table
http://www.wikidata.org/entity/Q5474251,N/A,Dante Gabriel Rossetti,Found
http://www.wikidata.org/entity/Q28003251,N/A,Philipp Otto Runge,Brustbild Eines Jungen Mannes
http://www.wikidata.org/entity/Q75410619,N/A,Barnett Newman,Canto II
http://www.wikidata.org/entity/Q5906548,N/A,Francisco de Zurbarán,Hercules Fighting with the Nemean Lion
http://www.wikidata.org/entity/Q64547188,N/A,George Caleb Bingham,Dr. John Sappington
http://www.wikidata.org/entity/Q105069227,N/A,Domenico Tintoretto,"Bacchus, Ariadne and Venus"
http://www.wikidata.org/entity/Q9209559,N/A,Vincent van Gogh,The Brothel
http://www.wikidata.org/entity/Q23698933,N/A,John Hoppner,Peter Dolland
http://www.wikidata.org/entity/Q27697982,N/A,Agnolo Bronzino,Don Garcia de' Medici
http://www.wikidata.org/entity/Q81759430,N/A,Edgar Degas,Houses at the Foot of a Cliff (Saint-Valery-sur-Somme)
http://www.wikidata.org/entity/Q65024635,N/A,Rembrandt,Peter and John healing the cripple at the gate of the Temple
http://www.wikidata.org/entity/Q119110761,N/A,Thomas Jones Barker,Edward Hopper Hebden
http://www.wikidata.org/entity/Q693746,N/A,Caspar David Friedrich,The Monk by the Sea
http://www.wikidata.org/entity/Q11729456,N/A,Anthony Van Dyck,Jupiter and Antiope
http://www.wikidata.org/entity/Q17276207,N/A,Salomon van Ruysdael,Riverbank with Old Trees
http://www.wikidata.org/entity/Q884782,N/A,Caspar David Friedrich,Cross in the Mountains
http://www.wikidata.org/entity/Q28042365,N/A,Charles Marion Russell,When Law Dulls the Edge of Chance
http://www.wikidata.org/entity/Q119268535,N/A,Edward Wadsworth,Satellitium
http://www.wikidata.org/entity/Q111663239,N/A,Walter Crane,Porte de France Tunis
http://www.wikidata.org/entity/Q28539351,N/A,Richard Jack,Rehearsal with Nikisch
http://www.wikidata.org/entity/Q119831049,N/A,Alfred Wallis,"Fishing Boat in Harbour, with Red Sail Mast Steeped"
http://www.wikidata.org/entity/Q103832247,N/A,Leon Bakst,Ida Rubinstein
http://www.wikidata.org/entity/Q119196861,N/A,Winston Churchill,Daybreak at Cassis
http://www.wikidata.org/entity/Q119852787,N/A,James Webb,Seascape with French Shipping
http://www.wikidata.org/entity/Q65511095,N/A,Lynd Ward,Corral: Tres Cumbres
http://www.wikidata.org/entity/Q87434490,N/A,Franz Marc,Pigs
http://www.wikidata.org/entity/Q110989238,N/A,Albert Anker,Die Kappeler Milchsuppe
http://www.wikidata.org/entity/Q22912329,N/A,Thomas Moran,"Green River, Wyoming"
http://www.wikidata.org/entity/Q87458672,N/A,William Adolphe Bouguereau,Child Braiding A Crown
http://www.wikidata.org/entity/Q19900725,N/A,Thomas Cole,Dream of Arcadia
http://www.wikidata.org/entity/Q18720074,N/A,Anders Zorn,The Tub
http://www.wikidata.org/entity/Q19912199,N/A,Edgar Degas,Mademoiselle Marie Dihau
http://www.wikidata.org/entity/Q119082613,N/A,John Atkinson Grimshaw,A Dead Linnet
http://www.wikidata.org/entity/Q105078345,N/A,Ivan Aivazovsky,The Black Sea at night
http://www.wikidata.org/entity/Q653607,N/A,Jan Steen,Girl eating oysters
http://www.wikidata.org/entity/Q1167912,N/A,Claude Monet,Le Déjeuner sur l'herbe
http://www.wikidata.org/entity/Q66318937,N/A,Maximilian Pirner,Konec Všech Věcí
http://www.wikidata.org/entity/Q20179124,N/A,Pavel Svinyin,Centre Square and the Marble Water Works
http://www.wikidata.org/entity/Q119721684,N/A,George Harvey,"Interior, A Sad Scene"
http://www.wikidata.org/entity/Q102188073,N/A,Salvador Dali,City of drawers
http://www.wikidata.org/entity/Q20188400,N/A,Asher Brown Durand,a Pastoral Scene
http://www.wikidata.org/entity/Q28126578,N/A,Jean-Baptiste Camille Corot,Pensive Young Woman
http://www.wikidata.org/entity/Q99322541,N/A,John William Godward,"At the Garden Shrine, Pompeii"
http://www.wikidata.org/entity/Q119749985,N/A,Thomas Lawrence,Master Charles Hope
http://www.wikidata.org/entity/Q61391743,N/A,Katsushika Hokusai,Shoki riding a shishi lion
http://www.wikidata.org/entity/Q20193261,N/A,Mark Rothko,Underground Fantasy
http://www.wikidata.org/entity/Q111359105,N/A,Peter Paul Rubens,The Madonna della Vallicella Adored by Seraphim and Cherubim
http://www.wikidata.org/entity/Q118887793,N/A,Pieter Codde,Dutch Cavaliers and Their Ladies Making Music
http://www.wikidata.org/entity/Q106869699,N/A,John Singer Sargent,The Honorable Laura Lister
http://www.wikidata.org/entity/Q114863377,N/A,Gustave Caillebotte,Display of Chickens and Game Birds
